time (s),pulsewidth (us),force (lb)
2.528,1628,2.33
2.530,1619,1.61
2.532,1612,1.90
2.534,1607,1.40
2.536,1603,0.97
2.538,1601,1.11
2.540,1600,1.26
2.542,1601,1.68
2.544,1604,1.40
2.546,1608,1.26
2.548,1615,0.47
2.550,1622,1.04
2.552,1631,0.83
2.554,1642,1.40
2.556,1653,1.26
2.558,1666,0.54
2.560,1680,0.90
2.562,1695,0.97
2.564,1710,1.26
2.566,1726,1.61
2.568,1742,1.04
2.570,1758,0.90
2.572,1774,0.83
2.574,1790,1.40
2.576,1805,1.68
2.578,1820,1.97
2.580,1834,1.68
2.582,1847,1.90
2.584,1858,3.25
2.586,1869,4.47
2.588,1878,4.40
2.590,1886,4.47
2.592,1892,4.75
2.594,1896,4.33
2.596,1899,4.47
2.598,1900,5.04
2.600,1899,5.11
2.602,1897,4.25
2.604,1892,4.18
2.606,1886,5.11
2.608,1879,5.25
2.610,1869,5.61
2.612,1859,5.25
2.614,1847,5.47
2.616,1834,5.18
2.618,1820,5.04
2.620,1805,5.68
2.622,1789,4.83
2.624,1773,4.33
2.626,1756,3.75
2.628,1740,3.97
2.630,1724,3.54
2.632,1707,3.97
2.634,1692,2.97
2.636,1677,2.97
2.638,1663,2.76
2.640,1650,2.61
2.642,1638,3.04
2.644,1628,2.54
2.646,1619,2.18
2.648,1612,1.33
2.650,1606,1.47
2.652,1602,1.68
2.654,1600,1.40
2.656,1600,1.40
2.658,1602,0.97
2.660,1605,0.76
2.662,1611,1.11
2.664,1618,1.18
2.666,1626,1.33
2.668,1637,0.76
2.670,1648,0.69
2.672,1661,0.90
2.674,1675,0.90
2.676,1690,1.40
2.678,1706,1.33
2.680,1723,1.18
2.682,1739,1.04
2.684,1756,1.26
2.686,1773,1.33
2.688,1789,1.47
2.690,1805,1.04
2.692,1821,1.40
2.694,1835,1.40
2.696,1849,1.40
2.698,1861,2.11
2.700,1871,3.54
2.702,1881,4.18
2.704,1888,4.18
2.706,1894,5.40
2.708,1898,4.68
2.710,1900,4.75
2.712,1900,4.83
2.714,1898,5.82
2.716,1894,5.04
2.718,1889,4.83
2.720,1881,4.90
2.722,1872,4.68
2.724,1861,5.25
2.726,1849,4.68
2.728,1836,5.18
2.730,1821,5.32
2.732,1805,4.25
2.734,1789,5.25
2.736,1772,4.61
2.738,1755,5.32
2.740,1738,3.90
2.742,1721,4.25
2.744,1704,3.25
2.746,1688,3.40
2.748,1673,3.04
2.750,1659,2.61
2.752,1646,2.47
2.754,1634,2.04
2.756,1624,1.97
2.758,1615,2.11
2.760,1609,2.26
2.762,1604,1.54
2.764,1601,1.40
2.766,1600,1.04
2.768,1601,1.04
2.770,1604,1.18
2.772,1609,1.04
2.774,1616,0.90
2.776,1625,0.97
2.778,1636,0.54
2.780,1648,1.33
2.782,1661,1.04
2.784,1676,1.18
2.786,1692,1.04
2.788,1708,0.76
2.790,1725,0.90
2.792,1743,1.26
2.794,1760,1.40
2.796,1778,1.40
2.798,1795,1.26
2.800,1811,1.40
2.802,1827,1.68
2.804,1841,1.76
2.806,1855,2.18
2.808,1866,2.33
2.810,1877,3.54
2.812,1885,3.90
2.814,1892,4.33
2.816,1897,5.32
2.818,1899,5.11
2.820,1900,4.97
2.822,1898,5.04
2.824,1895,5.54
2.826,1889,5.54
2.828,1882,4.68
2.830,1872,5.25
2.832,1861,5.04
2.834,1849,4.97
2.836,1834,5.54
2.838,1819,4.75
2.840,1803,5.25
2.842,1786,4.18
2.844,1768,4.40
2.846,1750,4.68
2.848,1733,4.18
2.850,1715,4.61
2.852,1698,3.47
2.854,1681,3.68
2.856,1666,3.04
2.858,1652,3.18
2.860,1639,2.33
2.862,1628,2.18
2.864,1618,1.47
2.866,1611,1.68
2.868,1605,1.68
2.870,1601,1.90
2.872,1600,1.33
2.874,1601,1.18
2.876,1604,0.76
2.878,1609,0.97
2.880,1616,1.26
2.882,1625,1.11
2.884,1636,1.33
2.886,1649,0.69
2.888,1663,0.90
2.890,1678,1.18
2.892,1694,1.47
2.894,1712,1.18
2.896,1729,0.83
2.898,1748,0.69
2.900,1766,0.97
2.902,1784,1.33
2.904,1801,1.68
2.906,1818,1.47
2.908,1834,1.97
2.910,1848,1.40
2.912,1861,2.90
2.914,1873,3.97
2.916,1882,3.75
2.918,1890,4.18
2.920,1895,4.25
2.922,1899,4.47
2.924,1900,4.54
2.926,1899,5.04
2.928,1896,5.54
2.930,1890,4.83
2.932,1882,4.83
2.934,1873,5.25
2.936,1861,5.61
2.938,1848,5.47
2.940,1833,5.18
2.942,1818,5.04
2.944,1801,4.97
2.946,1783,4.40
2.948,1765,4.83
2.950,1746,4.11
2.952,1728,4.25
2.954,1709,3.40
2.956,1692,3.25
2.958,1675,3.61
2.960,1660,3.04
2.962,1646,2.76
2.964,1633,2.33
2.966,1622,2.18
2.968,1614,1.97
2.970,1607,1.97
2.972,1602,1.83
2.974,1600,1.26
2.976,1600,1.18
2.978,1603,0.90
2.980,1608,1.04
2.982,1615,1.26
2.984,1624,0.61
2.986,1635,1.04
2.988,1648,0.61
2.990,1662,1.26
2.992,1678,1.54
2.994,1695,1.54
2.996,1713,1.26
2.998,1731,0.97
3.000,1750,0.97
3.002,1769,1.18
3.004,1787,1.18
3.006,1805,1.47
3.008,1822,1.18
3.010,1838,1.61
3.012,1853,1.61
3.014,1866,3.33
3.016,1877,3.83
3.018,1886,3.68
3.020,1893,4.25
3.022,1897,4.68
3.024,1900,4.97
3.026,1900,4.75
3.028,1897,5.25
3.030,1892,5.47
3.032,1885,4.83
3.034,1876,4.97
3.036,1864,5.47
3.038,1851,5.25
3.040,1836,5.47
3.042,1820,4.61
3.044,1802,5.32
3.046,1784,4.83
3.048,1765,4.61
3.050,1746,4.68
3.052,1727,3.83
3.054,1708,4.47
3.056,1690,3.11
3.058,1673,3.68
3.060,1657,3.11
3.062,1643,2.76
3.064,1630,2.18
3.066,1620,1.97
3.068,1611,1.97
3.070,1605,1.83
3.072,1601,1.54
3.074,1600,1.47
3.076,1601,1.04
3.078,1605,0.97
3.080,1611,1.04
3.082,1619,0.90
3.084,1630,1.18
3.086,1642,0.69
3.088,1657,1.26
3.090,1672,1.04
3.092,1690,1.33
3.094,1708,1.47
3.096,1727,1.04
3.098,1746,1.04
3.100,1766,0.90
3.102,1785,1.11
3.104,1804,1.33
3.106,1821,1.18
3.108,1838,1.68
3.110,1853,1.26
3.112,1866,3.25
3.114,1878,3.40
3.116,1887,4.18
3.118,1894,4.11
3.120,1898,4.40
3.122,1900,4.40
3.124,1899,4.83
3.126,1896,5.47
3.128,1890,5.40
3.130,1882,5.04
3.132,1872,4.90
3.134,1859,5.18
3.136,1845,5.47
3.138,1829,5.40
3.140,1812,5.47
3.142,1793,4.61
3.144,1774,4.68
3.146,1754,4.47
3.148,1734,4.68
3.150,1715,4.18
3.152,1696,3.61
3.154,1678,3.11
3.156,1661,2.76
3.158,1646,2.83
3.160,1633,2.61
3.162,1621,2.68
3.164,1612,2.04
3.166,1606,1.76
3.168,1602,1.68
3.170,1600,1.61
3.172,1601,1.61
3.174,1605,0.90
3.176,1611,1.04
3.178,1620,0.54
3.180,1631,0.69
3.182,1644,0.90
3.184,1659,0.90
3.186,1676,1.26
3.188,1694,0.90
3.190,1713,1.40
3.192,1733,1.18
3.194,1753,1.40
3.196,1773,1.61
3.198,1792,1.04
3.200,1811,1.26
3.202,1829,1.33
3.204,1845,1.40
3.206,1860,2.04
3.208,1873,2.68
3.210,1883,3.97
3.212,1891,3.33
3.214,1897,5.04
3.216,1900,4.33
3.218,1900,4.75
3.220,1897,4.75
3.222,1892,5.47
3.224,1884,5.54
3.226,1874,5.11
3.228,1861,5.47
3.230,1847,5.25
3.232,1831,5.40
3.234,1813,5.04
3.236,1794,5.25
3.238,1774,4.83
3.240,1754,4.18
3.242,1733,4.47
3.244,1713,4.11
3.246,1694,4.33
3.248,1676,3.11
3.250,1659,2.97
3.252,1643,2.33
3.254,1630,2.11
3.256,1619,2.04
3.258,1610,2.11
3.260,1604,2.04
3.262,1601,1.61
3.264,1600,1.40
3.266,1602,1.40
3.268,1607,1.68
3.270,1615,0.83
3.272,1625,1.04
3.274,1638,0.40
3.276,1652,0.47
3.278,1669,0.83
3.280,1687,0.97
3.282,1706,1.11
3.284,1726,0.90
3.286,1747,1.18
3.288,1767,1.18
3.290,1787,1.76
3.292,1807,1.61
3.294,1826,1.68
3.296,1843,1.54
3.298,1858,1.18
3.300,1871,2.68
3.302,1882,3.47
3.304,1891,4.40
3.306,1897,3.97
3.308,1900,4.54
3.310,1900,4.68
3.312,1897,4.61
3.314,1891,5.47
3.316,1883,5.75
3.318,1872,5.18
3.320,1859,4.83
3.322,1844,5.18
3.324,1826,5.47
3.326,1808,5.32
3.328,1788,5.40
3.330,1767,5.11
3.332,1746,3.97
3.334,1726,4.54
3.336,1705,3.83
3.338,1686,4.40
3.340,1667,3.25
3.342,1651,2.68
3.344,1636,2.11
3.346,1624,2.18
3.348,1614,1.83
3.350,1606,1.76
3.352,1602,1.54
3.354,1600,1.18
3.356,1601,1.26
3.358,1606,1.33
3.360,1613,1.90
3.362,1623,1.26
3.364,1635,1.04
3.366,1650,0.69
3.368,1666,0.54
3.370,1685,0.97
3.372,1704,0.83
3.374,1725,1.04
3.376,1746,1.04
3.378,1767,0.61
3.380,1788,1.68
3.382,1808,1.54
3.384,1827,2.04
3.386,1844,1.68
3.388,1860,1.40
3.390,1873,2.11
3.392,1884,2.90
3.394,1892,4.47
3.396,1898,3.90
3.398,1900,5.32
3.400,1899,4.61
3.402,1895,5.04
3.404,1889,5.11
3.406,1879,6.18
3.408,1867,5.40
3.410,1853,5.04
3.412,1836,5.04
3.414,1818,5.04
3.416,1798,5.04
3.418,1777,5.18
3.420,1756,4.75
3.422,1734,4.68
3.424,1713,3.68
3.426,1693,4.18
3.428,1673,3.90
3.430,1656,3.25
3.432,1640,2.68
3.434,1626,1.76
3.436,1616,1.90
3.438,1607,1.47
3.440,1602,1.47
3.442,1600,1.33
3.444,1601,1.18
3.446,1605,1.11
3.448,1612,1.04
3.450,1622,1.47
3.452,1635,1.68
3.454,1650,0.90
3.456,1667,1.33
3.458,1686,0.76
3.460,1706,0.97
3.462,1727,1.04
3.464,1749,0.90
3.466,1771,1.18
3.468,1792,0.69
3.470,1812,1.26
3.472,1831,1.40
3.474,1849,2.11
3.476,1864,1.61
3.478,1877,2.40
3.480,1887,3.33
3.482,1895,3.97
3.484,1899,4.33
3.486,1900,4.83
3.488,1898,5.18
3.490,1893,5.11
3.492,1884,5.32
3.494,1873,5.90
3.496,1859,5.82
3.498,1843,5.11
3.500,1825,4.97
3.502,1805,4.90
3.504,1784,4.90
3.506,1762,5.04
3.508,1740,4.75
3.510,1719,4.25
3.512,1697,3.90
3.514,1677,3.40
3.516,1659,3.68
3.518,1642,3.18
3.520,1628,2.76
3.522,1617,2.11
3.524,1608,1.61
3.526,1602,1.33
3.528,1600,1.61
3.530,1601,1.04
3.532,1605,1.26
3.534,1612,0.76
3.536,1623,0.61
3.538,1636,1.26
3.540,1652,0.97
3.542,1669,1.40
3.544,1689,1.04
3.546,1710,1.18
3.548,1732,1.04
3.550,1754,1.26
3.552,1776,1.33
3.554,1798,1.26
3.556,1818,1.11
3.558,1837,1.33
3.560,1855,1.40
3.562,1869,1.83
3.564,1882,2.97
3.566,1891,3.47
3.568,1897,3.68
3.570,1900,4.33
3.572,1899,4.90
3.574,1895,5.25
3.576,1888,5.25
3.578,1878,5.82
3.580,1865,5.61
3.582,1849,5.18
3.584,1832,5.32
3.586,1812,5.25
3.588,1791,5.32
3.590,1769,4.75
3.592,1746,4.47
3.594,1724,4.54
3.596,1702,3.75
3.598,1681,4.18
3.600,1662,3.40
3.602,1645,3.18
3.604,1630,2.54
3.606,1618,2.26
3.608,1609,1.90
3.610,1603,1.83
3.612,1600,1.40
3.614,1601,1.18
3.616,1605,0.76
3.618,1613,1.04
3.620,1624,0.69
3.622,1637,1.11
3.624,1654,0.83
3.626,1672,0.97
3.628,1693,0.90
3.630,1714,1.04
3.632,1737,1.40
3.634,1759,1.18
3.636,1782,1.04
3.638,1804,1.04
3.640,1824,1.47
3.642,1843,1.68
3.644,1860,1.47
3.646,1874,2.26
3.648,1886,2.54
3.650,1894,3.47
3.652,1899,3.68
3.654,1900,4.61
3.656,1898,5.18
3.658,1892,4.68
3.660,1883,5.47
3.662,1871,5.97
3.664,1856,5.75
3.666,1839,5.61
3.668,1819,5.47
3.670,1798,5.40
3.672,1776,4.61
3.674,1753,4.61
3.676,1730,4.61
3.678,1707,3.90
3.680,1686,3.83
3.682,1665,2.76
3.684,1647,3.33
3.686,1632,2.90
3.688,1619,2.40
3.690,1609,2.54
3.692,1603,1.68
3.694,1600,1.40
3.696,1601,1.11
3.698,1605,1.33
3.700,1613,1.04
3.702,1624,0.83
3.704,1638,0.54
3.706,1655,0.54
3.708,1674,1.04
3.710,1695,0.90
3.712,1717,1.18
3.714,1740,1.18
3.716,1764,0.83
3.718,1787,1.26
3.720,1809,1.40
3.722,1829,2.18
3.724,1848,1.47
3.726,1865,1.68
3.728,1878,1.61
3.730,1889,2.61
3.732,1896,3.68
3.734,1900,4.18
3.736,1900,4.61
3.738,1896,4.83
3.740,1889,4.33
3.742,1878,5.75
3.744,1864,6.04
3.746,1847,6.11
3.748,1828,5.75
3.750,1807,5.11
3.752,1785,5.40
3.754,1762,4.90
3.756,1738,5.04
3.758,1715,4.54
3.760,1692,3.68
3.762,1671,3.11
3.764,1652,2.54
3.766,1636,3.11
3.768,1622,2.40
3.770,1611,2.33
3.772,1604,1.97
3.774,1600,1.04
3.776,1601,1.40
3.778,1604,1.11
3.780,1612,1.33
3.782,1623,1.11
3.784,1637,0.90
3.786,1654,0.61
3.788,1674,1.04
3.790,1695,1.33
3.792,1718,0.90
3.794,1741,0.97
3.796,1765,0.61
3.798,1789,0.76
3.800,1811,1.33
3.802,1832,1.47
3.804,1851,2.26
3.806,1867,1.40
3.808,1881,2.04
3.810,1891,2.90
3.812,1897,3.97
3.814,1900,4.47
3.816,1899,4.75
3.818,1894,4.83
3.820,1885,4.33
3.822,1873,5.04
3.824,1858,5.97
3.826,1840,5.97
3.828,1820,5.54
3.830,1798,5.32
3.832,1775,5.11
3.834,1751,5.18
3.836,1727,4.90
3.838,1703,5.04
3.840,1681,3.75
3.842,1661,3.33
3.844,1642,2.33
3.846,1627,2.83
3.848,1615,2.40
3.850,1606,1.76
3.852,1601,1.47
3.854,1600,1.04
3.856,1603,0.90
3.858,1610,1.47
3.860,1620,1.33
3.862,1634,1.26
3.864,1650,1.18
3.866,1670,0.47
3.868,1691,1.11
3.870,1714,1.11
3.872,1738,1.33
3.874,1762,0.83
3.876,1786,0.76
3.878,1809,0.69
3.880,1831,1.11
3.882,1850,1.61
3.884,1867,1.97
3.886,1881,2.33
3.888,1891,2.68
3.890,1897,3.75
3.892,1900,4.04
3.894,1899,5.04
3.896,1893,5.18
3.898,1884,4.90
3.900,1871,5.11
3.902,1855,5.25
3.904,1837,6.04
3.906,1815,5.90
3.908,1793,5.11
3.910,1769,5.47
3.912,1744,4.54
3.914,1720,5.32
3.916,1696,4.33
3.918,1674,4.47
3.920,1654,3.33
3.922,1636,2.33
3.924,1622,2.33
3.926,1611,2.04
3.928,1604,1.76
3.930,1600,1.40
3.932,1601,0.97
3.934,1606,0.76
3.936,1614,1.04
3.938,1627,0.97
3.940,1642,1.68
3.942,1661,1.18
3.944,1682,0.90
3.946,1705,0.97
3.948,1729,0.90
3.950,1754,1.33
3.952,1779,1.04
3.954,1803,1.11
3.956,1825,0.76
3.958,1845,1.04
3.960,1863,1.33
3.962,1878,1.90
3.964,1889,2.97
3.966,1896,3.47
3.968,1900,3.61
3.970,1899,4.54
3.972,1894,4.61
3.974,1885,5.32
3.976,1873,5.54
3.978,1857,5.61
3.980,1838,5.47
3.982,1816,5.40
3.984,1793,5.40
3.986,1768,5.68
3.988,1743,4.90
3.990,1719,4.61
3.992,1695,4.18
3.994,1672,3.68
3.996,1652,3.40
3.998,1634,2.83
4.000,1620,2.68
4.002,1609,1.68
4.004,1603,1.26
4.006,1600,1.40
4.008,1602,1.33
4.010,1607,1.11
4.012,1617,1.18
4.014,1631,0.97
4.016,1648,0.90
4.018,1667,1.11
4.020,1690,0.90
4.022,1713,1.40
4.024,1738,1.04
4.026,1764,0.83
4.028,1789,1.04
4.030,1812,0.83
4.032,1834,1.54
4.034,1854,1.11
4.036,1871,1.47
4.038,1884,1.90
4.040,1893,2.61
4.042,1899,3.97
4.044,1900,4.11
4.046,1897,4.54
4.048,1889,5.18
4.050,1878,4.40
4.052,1863,5.68
4.054,1844,5.47
4.056,1823,5.90
4.058,1800,5.75
4.060,1776,4.83
4.062,1750,5.47
4.064,1725,4.97
4.066,1700,4.61
4.068,1677,4.18
4.070,1656,3.25
4.072,1637,3.18
4.074,1622,2.04
4.076,1611,2.33
4.078,1603,1.97
4.080,1600,1.33
4.082,1601,1.18
4.084,1607,0.90
4.086,1617,1.04
4.088,1630,1.26
4.090,1647,1.47
4.092,1668,1.04
4.094,1690,1.26
4.096,1715,1.04
4.098,1740,1.04
4.100,1766,1.40
4.102,1791,1.04
4.104,1815,1.18
4.106,1837,0.90
4.108,1857,1.26
4.110,1873,1.68
4.112,1886,2.33
4.114,1895,3.47
4.116,1899,3.18
4.118,1899,4.40
4.120,1895,4.47
4.122,1886,4.97
4.124,1874,5.54
4.126,1857,5.47
4.128,1838,5.75
4.130,1815,5.25
4.132,1791,5.04
4.134,1766,5.47
4.136,1740,5.04
4.138,1714,5.18
4.140,1690,4.18
4.142,1667,4.04
4.144,1646,3.33
4.146,1629,2.68
4.148,1616,2.47
4.150,1606,1.90
4.152,1601,1.54
4.154,1600,0.97
4.156,1604,0.97
4.158,1612,1.18
4.160,1625,1.11
4.162,1641,0.76
4.164,1660,1.11
4.166,1683,1.11
4.168,1707,0.97
4.170,1733,1.76
4.172,1759,1.11
4.174,1785,1.26
4.176,1810,1.11
4.178,1833,1.11
4.180,1853,1.61
4.182,1871,1.18
4.184,1884,1.97
4.186,1894,2.40
4.188,1899,2.68
4.190,1900,3.97
4.192,1896,4.68
4.194,1887,5.25
4.196,1875,5.11
4.198,1858,5.61
4.200,1838,6.04
4.202,1816,5.47
4.204,1791,5.82
4.206,1765,5.32
4.208,1739,5.04
4.210,1712,4.68
4.212,1688,3.61
4.214,1665,4.33
4.216,1644,3.47
4.218,1627,2.61
4.220,1614,2.47
4.222,1605,1.83
4.224,1600,1.40
4.226,1601,1.33
4.228,1606,1.40
4.230,1615,1.11
4.232,1629,0.90
4.234,1646,0.90
4.236,1667,0.90
4.238,1690,1.54
4.240,1715,1.11
4.242,1742,1.18
4.244,1768,1.18
4.246,1794,1.11
4.248,1819,1.33
4.250,1841,1.54
4.252,1861,1.76
4.254,1877,1.76
4.256,1889,2.33
4.258,1897,2.61
4.260,1900,3.47
4.262,1898,4.40
4.264,1892,4.54
4.266,1881,5.04
4.268,1866,5.18
4.270,1847,5.54
4.272,1825,6.04
4.274,1801,5.75
4.276,1775,5.40
4.278,1748,5.18
4.280,1721,4.75
4.282,1695,4.33
4.284,1671,4.25
4.286,1650,3.75
4.288,1631,2.83
4.290,1617,2.61
4.292,1607,1.61
4.294,1601,1.68
4.296,1600,1.40
4.298,1604,0.97
4.300,1613,1.04
4.302,1626,0.97
4.304,1643,0.61
4.306,1664,0.83
4.308,1687,1.47
4.310,1713,0.97
4.312,1740,1.68
4.314,1767,1.18
4.316,1793,1.26
4.318,1818,1.61
4.320,1841,1.33
4.322,1861,1.76
4.324,1877,1.83
4.326,1890,1.97
4.328,1897,2.90
4.330,1900,3.04
4.332,1898,4.18
4.334,1891,5.04
4.336,1879,4.61
4.338,1863,5.40
4.340,1844,5.40
4.342,1821,6.40
4.344,1796,5.61
4.346,1769,5.82
4.348,1742,5.47
4.350,1715,4.40
4.352,1689,4.47
4.354,1665,3.61
4.356,1644,3.75
4.358,1627,2.83
4.360,1613,2.04
4.362,1604,1.68
4.364,1600,1.33
4.366,1601,1.33
4.368,1607,1.11
4.370,1618,0.90
4.372,1633,0.76
4.374,1652,0.40
4.376,1674,1.11
4.378,1699,1.11
4.380,1726,1.68
4.382,1753,1.18
4.384,1780,1.26
4.386,1807,1.26
4.388,1831,1.26
4.390,1853,1.68
4.392,1871,1.54
4.394,1885,2.33
4.396,1895,2.40
4.398,1900,2.83
4.400,1899,3.83
4.402,1894,4.33
4.404,1883,5.11
4.406,1869,5.04
4.408,1850,5.61
4.410,1828,5.54
4.412,1803,5.54
4.414,1776,5.75
4.416,1748,5.11
4.418,1721,5.11
4.420,1694,4.54
4.422,1669,4.18
4.424,1648,3.61
4.426,1629,3.33
4.428,1615,2.54
4.430,1605,1.90
4.432,1600,1.40
4.434,1601,0.90
4.436,1606,0.97
4.438,1617,0.69
4.440,1632,0.76
4.442,1651,0.90
4.444,1674,0.76
4.446,1699,1.04
4.448,1726,1.11
4.450,1754,1.76
4.452,1782,1.54
4.454,1808,1.76
4.456,1833,1.18
4.458,1855,1.33
4.460,1873,1.18
4.462,1887,1.76
4.464,1896,2.68
4.466,1900,3.04
4.468,1899,3.40
4.470,1892,4.11
4.472,1881,4.75
4.474,1865,5.40
4.476,1845,6.04
4.478,1822,5.97
4.480,1796,5.82
4.482,1768,5.61
4.484,1740,5.68
4.486,1712,5.32
4.488,1686,4.68
4.490,1662,3.83
4.492,1641,3.04
4.494,1623,2.76
4.496,1611,1.90
4.498,1603,2.18
4.500,1600,1.68
4.502,1603,0.83
4.504,1611,0.69
4.506,1623,0.76
4.508,1641,0.69
4.510,1662,0.90
4.512,1686,1.33
4.514,1713,0.76
4.516,1741,1.54
4.518,1769,1.18
4.520,1797,1.47
4.522,1823,1.83
4.524,1846,1.33
4.526,1866,1.40
4.528,1882,1.11
4.530,1893,1.68
4.532,1899,2.97
4.534,1900,3.54
4.536,1895,3.90
4.538,1885,4.83
4.540,1870,4.68
4.542,1851,5.54
4.544,1828,5.68
4.546,1802,6.54
4.548,1774,5.68
4.550,1746,5.68
4.552,1718,4.75
4.554,1690,4.97
4.556,1665,4.25
4.558,1643,3.61
4.560,1625,3.11
4.562,1612,2.18
4.564,1603,1.26
4.566,1600,1.61
4.568,1602,1.47
4.570,1610,1.18
4.572,1623,0.33
4.574,1640,0.54
4.576,1662,0.54
4.578,1686,0.76
4.580,1713,1.40
4.582,1742,1.33
4.584,1771,1.47
4.586,1798,1.26
4.588,1825,1.54
4.590,1848,1.61
4.592,1868,1.61
4.594,1884,1.47
4.596,1894,1.83
4.598,1899,3.18
4.600,1899,2.97
4.602,1893,3.97
4.604,1882,4.90
4.606,1866,4.83
4.608,1846,5.40
4.610,1822,5.82
4.612,1795,6.04
4.614,1767,5.90
4.616,1738,5.61
4.618,1710,4.75
4.620,1683,5.18
4.622,1658,3.83
4.624,1637,3.97
4.626,1620,3.25
4.628,1608,2.26
4.630,1601,1.97
4.632,1600,1.26
4.634,1605,0.97
4.636,1615,0.97
4.638,1630,0.61
4.640,1649,0.69
4.642,1673,0.47
4.644,1699,0.76
4.646,1727,1.04
4.648,1756,1.26
4.650,1785,1.76
4.652,1813,1.40
4.654,1838,1.83
4.656,1860,1.47
4.658,1878,2.04
4.660,1890,2.04
4.662,1898,2.61
4.664,1900,3.47
4.666,1896,3.18
4.668,1887,4.33
4.670,1872,4.90
4.672,1853,4.68
4.674,1830,5.32
4.676,1804,5.75
4.678,1776,5.47
4.680,1746,5.40
4.682,1717,5.04
4.684,1689,5.18
4.686,1664,4.75
4.688,1641,4.04
4.690,1623,3.54
4.692,1610,2.83
4.694,1602,1.61
4.696,1600,1.54
4.698,1604,1.11
4.700,1613,0.76
4.702,1628,0.40
4.704,1647,0.26
4.706,1670,0.54
4.708,1697,0.76
4.710,1725,1.18
4.712,1755,1.33
4.714,1784,1.68
4.716,1812,1.40
4.718,1838,1.83
4.720,1860,2.11
4.722,1878,1.90
4.724,1891,1.97
4.726,1898,1.90
4.728,1900,3.25
4.730,1896,4.11
4.732,1886,3.90
4.734,1871,5.11
4.736,1851,5.04
4.738,1827,4.83
4.740,1800,5.75
4.742,1771,5.97
4.744,1741,5.54
4.746,1712,4.97
4.748,1684,4.54
4.750,1659,4.25
4.752,1637,3.61
4.754,1620,3.33
4.756,1608,2.76
4.758,1601,1.90
4.760,1600,1.40
4.762,1606,1.11
4.764,1617,1.04
4.766,1633,0.61
4.768,1654,0.40
4.770,1679,0.47
4.772,1707,0.33
4.774,1736,0.54
4.776,1766,1.47
4.778,1795,1.18
4.780,1823,2.04
4.782,1847,1.83
4.784,1868,1.90
4.786,1884,2.04
4.788,1895,1.97
4.790,1900,2.83
4.792,1899,3.68
4.794,1891,4.33
4.796,1879,4.18
4.798,1861,4.97
4.800,1838,5.82
4.802,1812,4.90
4.804,1784,5.90
4.806,1754,5.97
4.808,1724,5.04
4.810,1695,4.75
4.812,1668,4.33
4.814,1644,4.25
4.816,1625,3.40
4.818,1611,2.97
4.820,1603,2.33
4.822,1600,1.61
4.824,1604,1.26
4.826,1613,1.04
4.828,1628,1.11
4.830,1648,0.76
4.832,1673,0.33
4.834,1700,0.40
4.836,1730,0.40
4.838,1760,1.11
4.840,1790,1.26
4.842,1818,1.54
4.844,1844,1.26
4.846,1865,1.61
4.848,1882,1.83
4.850,1894,2.33
4.852,1899,2.76
4.854,1899,3.33
4.856,1892,4.25
4.858,1880,4.83
4.860,1862,5.04
4.862,1839,6.54
4.864,1813,5.11
4.866,1784,5.47
4.868,1754,5.32
4.870,1724,5.47
4.872,1694,4.83
4.874,1667,4.18
4.876,1643,4.25
4.878,1624,3.04
4.880,1610,2.76
4.882,1602,2.33
4.884,1600,1.97
4.886,1604,1.61
4.888,1615,0.90
4.890,1631,1.04
4.892,1652,0.83
4.894,1677,0.47
4.896,1705,0.33
4.898,1735,1.18
4.900,1766,0.69
4.902,1796,0.97
4.904,1824,1.18
4.906,1849,1.11
4.908,1870,1.83
4.910,1886,1.76
4.912,1896,2.40
4.914,1900,2.90
4.916,1898,3.75
4.918,1889,4.47
4.920,1875,5.04
4.922,1855,5.54
4.924,1831,6.75
4.926,1803,4.75
4.928,1773,5.68
4.930,1742,5.54
4.932,1712,5.18
4.934,1683,4.61
4.936,1657,3.90
4.938,1635,3.54
4.940,1617,2.76
4.942,1606,2.11
4.944,1600,2.18
4.946,1601,1.68
4.948,1609,1.26
4.950,1622,1.11
4.952,1641,1.11
4.954,1665,1.18
4.956,1692,0.76
4.958,1722,0.83
4.960,1753,1.11
4.962,1783,0.40
4.964,1813,0.97
4.966,1840,0.69
4.968,1863,1.18
4.970,1881,1.68
4.972,1893,1.40
4.974,1899,2.47
4.976,1899,3.18
4.978,1892,4.33
4.980,1880,5.11
4.982,1861,5.61
4.984,1838,6.32
4.986,1811,6.18
4.988,1781,5.32
4.990,1750,5.90
4.992,1719,5.54
4.994,1689,4.75
4.996,1662,4.04
4.998,1638,3.40
5.000,1620,2.83
5.002,1607,1.90
5.004,1601,1.68
5.006,1601,1.76
5.008,1607,1.26
5.010,1620,1.04
5.012,1639,1.11
5.014,1662,1.11
5.016,1689,1.33
5.018,1719,0.83
5.020,1751,1.54
5.022,1782,0.76
5.024,1812,0.69
5.026,1839,0.76
5.028,1862,0.83
5.030,1881,1.40
5.032,1893,1.40
5.034,1899,1.76
5.036,1899,3.47
5.038,1892,3.97
5.040,1879,4.90
5.042,1860,5.18
5.044,1836,6.90
5.046,1808,5.68
5.048,1778,5.82
5.050,1746,6.18
5.052,1715,5.32
5.054,1685,5.11
5.056,1658,4.04
5.058,1635,3.54
5.060,1617,2.40
5.062,1606,1.90
5.064,1600,1.47
5.066,1602,1.47
5.068,1610,1.11
